Index,p_t,q_t,Action,Y_t,Success,FP,FN,Misclassified
2716,0.7572101354598999,0.7790939688921482,OFFLOADED,1.0,No,1.0,1.0,1.0
2717,0.2591380774974823,2.2070841125404338e-38,OFFLOADED,1.0,No,1.0,1.0,1.0
2718,0.35111576318740845,1.6023327643819848e-13,OFFLOADED,1.0,No,1.0,1.0,1.0
2719,0.31852543354034424,1.1707331680481624e-17,OFFLOADED,1.0,No,1.0,1.0,1.0
2720,0.2645888030529022,3.50569656557575e-35,OFFLOADED,1.0,No,0.0,1.0,1.0
2721,0.8647140264511108,0.9956065158733861,ACCEPTED,1.0,No,1.0,1.0,1.0
2722,0.5291498899459839,0.0006114431330577048,OFFLOADED,1.0,No,1.0,0.0,1.0
2723,0.2605379521846771,1.6868834524170012e-37,OFFLOADED,1.0,No,1.0,1.0,1.0
2724,0.29822269082069397,1.1034521415765144e-22,OFFLOADED,1.0,No,1.0,1.0,1.0
2725,0.5707027316093445,0.004947380338541641,OFFLOADED,1.0,No,1.0,1.0,1.0
2726,0.2906029224395752,7.529293281795661e-25,OFFLOADED,1.0,No,1.0,0.0,0.0
2727,0.2663857340812683,1.6511402754129523e-34,OFFLOADED,1.0,No,1.0,1.0,1.0
2728,0.38055866956710815,7.051172996479478e-11,OFFLOADED,1.0,No,1.0,1.0,1.0
2729,0.9127103090286255,0.999712892454986,ACCEPTED,1.0,No,1.0,1.0,0.0
2730,0.9204317927360535,0.9997642408640262,ACCEPTED,0.0,Yes,0.0,0.0,0.0
2731,0.7353551387786865,0.6581072948895581,ACCEPTED,0.0,Yes,0.0,0.0,0.0
2732,0.33123475313186646,1.7731439039870483e-15,OFFLOADED,0.0,Yes,0.0,0.0,0.0
2733,0.2548375725746155,6.48272583248815e-42,OFFLOADED,1.0,No,1.0,1.0,1.0
2734,0.2761996388435364,2.4535044026385364e-30,OFFLOADED,1.0,No,1.0,1.0,1.0
2735,0.0,0.0,OFFLOADED,0.0,Yes,0.0,0.0,0.0
2736,0.5026717185974121,0.00015300066461656462,OFFLOADED,0.0,Yes,0.0,0.0,0.0
2737,0.41707223653793335,3.8828604134325756e-08,OFFLOADED,1.0,No,1.0,1.0,1.0
2738,0.0,0.0,OFFLOADED,0.0,Yes,0.0,0.0,0.0
2739,0.25513359904289246,1.0643942616763638e-41,OFFLOADED,1.0,No,1.0,1.0,1.0
2740,0.5484257340431213,0.0018195559742584795,OFFLOADED,1.0,No,1.0,1.0,1.0
2741,0.26194462180137634,1.0401056015169257e-36,OFFLOADED,1.0,No,1.0,1.0,1.0
2742,0.3281579613685608,4.961413270754807e-16,OFFLOADED,1.0,No,1.0,1.0,1.0
2743,0.909714937210083,0.9996864289761624,ACCEPTED,0.0,Yes,0.0,0.0,0.0
2744,0.31295594573020935,8.753046778802734e-19,OFFLOADED,1.0,No,1.0,1.0,1.0
2745,0.32912278175354004,7.265949905608327e-16,OFFLOADED,1.0,No,1.0,1.0,1.0
2746,0.8129529356956482,0.946962454382034,ACCEPTED,1.0,No,1.0,1.0,0.0
2747,0.3751015067100525,2.066181703180698e-11,OFFLOADED,1.0,No,1.0,0.0,0.0
2748,0.3467901051044464,5.10050894169164e-14,OFFLOADED,1.0,No,1.0,0.0,0.0
2749,0.7231914401054382,0.5888742502253271,OFFLOADED,1.0,No,1.0,1.0,1.0
2750,0.3363533318042755,6.897018961787495e-15,OFFLOADED,1.0,No,0.0,1.0,1.0
2751,0.2661496102809906,7.801805795712106e-35,OFFLOADED,1.0,No,1.0,1.0,1.0
2752,0.35752230882644653,5.030468591977082e-13,OFFLOADED,1.0,No,1.0,1.0,1.0
2753,0.253245085477829,1.9624964654245847e-43,OFFLOADED,1.0,No,1.0,0.0,0.0
2754,0.25783661007881165,1.052664106604595e-39,OFFLOADED,1.0,No,1.0,1.0,1.0
2755,0.26696088910102844,1.5939122184330776e-34,OFFLOADED,1.0,No,1.0,1.0,1.0
2756,0.38085702061653137,6.496537639997807e-11,OFFLOADED,1.0,No,1.0,1.0,1.0
2757,0.743675947189331,0.7047874388168766,ACCEPTED,0.0,Yes,0.0,0.0,0.0
2758,0.5003604888916016,0.00013519162214572895,OFFLOADED,1.0,No,1.0,1.0,1.0
2759,0.40022963285446167,2.284406203838578e-09,OFFLOADED,1.0,No,0.0,1.0,0.0
2760,0.301541805267334,6.605298726057179e-22,OFFLOADED,1.0,No,1.0,1.0,1.0
2761,0.2598462700843811,1.517142112653644e-38,OFFLOADED,1.0,No,1.0,1.0,1.0
2762,0.29086458683013916,4.376537595252919e-25,OFFLOADED,1.0,No,1.0,1.0,0.0
2763,0.2635698914527893,3.034685333138361e-36,OFFLOADED,1.0,No,1.0,1.0,1.0
2764,0.4966174066066742,0.00010304933934170157,OFFLOADED,1.0,No,1.0,0.0,0.0
2765,0.3000509738922119,1.9047131243732305e-22,OFFLOADED,1.0,No,1.0,1.0,0.0
2766,0.7940037846565247,0.8999678401364558,ACCEPTED,1.0,No,1.0,1.0,0.0
2767,0.3140319883823395,7.924479180966674e-19,OFFLOADED,1.0,No,1.0,1.0,1.0
2768,0.30239784717559814,1.0425994097392383e-21,OFFLOADED,1.0,No,1.0,1.0,0.0
2769,0.2661930024623871,4.11185931421985e-35,OFFLOADED,1.0,No,1.0,0.0,0.0
2770,0.2523229718208313,1.984281475871937e-44,OFFLOADED,1.0,No,0.0,1.0,1.0
2771,0.359578400850296,6.318960190519435e-13,OFFLOADED,1.0,No,0.0,1.0,1.0
2772,0.6854695081710815,0.30071089221638353,OFFLOADED,0.0,Yes,0.0,0.0,0.0
2773,0.4382880926132202,5.174518011103979e-07,OFFLOADED,1.0,No,1.0,1.0,1.0
2774,0.8975299000740051,0.9993387407607183,ACCEPTED,0.0,Yes,0.0,0.0,0.0
2775,0.9006602168083191,0.9994969511923812,ACCEPTED,0.0,Yes,0.0,0.0,0.0
2776,0.271085649728775,7.805225397973623e-33,OFFLOADED,1.0,No,1.0,1.0,1.0
2777,0.307632714509964,2.1384423823347324e-20,OFFLOADED,1.0,No,1.0,1.0,1.0
2778,0.29881957173347473,5.422720344676084e-23,OFFLOADED,1.0,No,1.0,1.0,0.0
2779,0.2972014844417572,1.5696482483055803e-23,OFFLOADED,1.0,No,1.0,1.0,1.0
2780,0.2817446291446686,1.223593781789533e-28,OFFLOADED,1.0,No,1.0,1.0,1.0
2781,0.2609963119029999,5.523488240493225e-38,OFFLOADED,1.0,No,1.0,1.0,1.0
2782,0.26776519417762756,1.6185560302662285e-34,OFFLOADED,1.0,No,1.0,1.0,1.0
2783,0.47166070342063904,1.096775834851385e-05,OFFLOADED,0.0,Yes,0.0,0.0,0.0
2784,0.7932924032211304,0.8944670977829743,ACCEPTED,0.0,Yes,0.0,0.0,0.0
2785,0.38347211480140686,9.500638498968882e-11,OFFLOADED,1.0,No,0.0,1.0,0.0
2786,0.2738432288169861,1.0266476575521744e-31,OFFLOADED,1.0,No,0.0,1.0,1.0
2787,0.6020016074180603,0.02237181805240557,OFFLOADED,1.0,No,0.0,1.0,1.0
2788,0.2992675006389618,6.621908944578398e-23,OFFLOADED,1.0,No,1.0,0.0,0.0
2789,0.25028282403945923,5.908539144761864e-45,OFFLOADED,1.0,No,1.0,1.0,1.0
2790,0.7962930202484131,0.9086379717053075,ACCEPTED,1.0,No,1.0,1.0,1.0
2791,0.6850832104682922,0.3094160928774691,OFFLOADED,1.0,No,1.0,1.0,1.0
2792,0.2965754568576813,9.250294954589182e-24,OFFLOADED,1.0,No,1.0,0.0,0.0
2793,0.3876344561576843,2.0339415789964357e-10,OFFLOADED,1.0,No,1.0,1.0,1.0
2794,0.26781511306762695,1.1680548065410468e-34,OFFLOADED,1.0,No,1.0,0.0,0.0
2795,0.26548099517822266,8.360603840576013e-36,OFFLOADED,1.0,No,1.0,1.0,1.0
2796,0.3663986623287201,2.204374239767437e-12,OFFLOADED,1.0,No,1.0,1.0,1.0
2797,0.8698698282241821,0.9966484473281445,ACCEPTED,0.0,Yes,0.0,0.0,0.0
2798,0.6124804615974426,0.030406156586623156,OFFLOADED,1.0,No,1.0,1.0,1.0
2799,0.30992591381073,6.602465857487266e-20,OFFLOADED,1.0,No,0.0,1.0,1.0
2800,0.5254048705101013,0.00037158879445492736,OFFLOADED,0.0,Yes,0.0,0.0,0.0
2801,0.3948410153388977,7.202701367792024e-10,OFFLOADED,1.0,No,1.0,1.0,1.0
2802,0.3300504684448242,4.519123309053674e-16,OFFLOADED,1.0,No,1.0,1.0,0.0
2803,0.31089305877685547,1.0596390254057324e-19,OFFLOADED,1.0,No,1.0,1.0,1.0
2804,0.36790183186531067,2.772515377495151e-12,OFFLOADED,1.0,No,1.0,1.0,0.0
2805,0.5249148011207581,0.00038274790018677854,OFFLOADED,1.0,No,1.0,0.0,0.0
2806,0.818925678730011,0.9505187919943484,ACCEPTED,1.0,No,1.0,1.0,1.0
2807,0.30297693610191345,7.231959995853207e-22,OFFLOADED,1.0,No,1.0,1.0,1.0
2808,0.559607744216919,0.0024495004835819118,OFFLOADED,1.0,No,1.0,1.0,1.0
2809,0.9047797918319702,0.9996234353311018,ACCEPTED,1.0,No,1.0,1.0,1.0
2810,0.8488693833351135,0.9849943321321427,ACCEPTED,1.0,No,1.0,1.0,0.0
2811,0.34651419520378113,1.990221947772969e-14,OFFLOADED,1.0,No,1.0,1.0,1.0
2812,0.3020232319831848,3.093116602688703e-22,OFFLOADED,1.0,No,1.0,1.0,1.0
2813,0.262924462556839,2.355652359350023e-37,OFFLOADED,1.0,No,1.0,0.0,0.0
2814,0.25485774874687195,2.6704195799374168e-43,OFFLOADED,1.0,No,1.0,1.0,1.0
2815,0.6369372010231018,0.07984706729303744,OFFLOADED,0.0,Yes,0.0,0.0,0.0
2816,0.37553778290748596,1.2042776100089072e-11,OFFLOADED,1.0,No,1.0,1.0,1.0
2817,0.2823620140552521,7.95435007724998e-29,OFFLOADED,1.0,No,1.0,0.0,0.0
2818,0.27492839097976685,9.236152759271795e-32,OFFLOADED,1.0,No,1.0,1.0,1.0
2819,0.3449164927005768,1.442570472588091e-14,OFFLOADED,1.0,No,1.0,1.0,1.0
2820,0.3950771391391754,6.663605546718183e-10,OFFLOADED,1.0,No,0.0,1.0,0.0
2821,0.3489268124103546,2.583132787635532e-14,OFFLOADED,1.0,No,1.0,1.0,1.0
2822,0.30209556221961975,2.5756076829648026e-22,OFFLOADED,0.0,Yes,0.0,0.0,0.0
2823,0.2646186053752899,1.2633931203192973e-36,OFFLOADED,1.0,No,1.0,1.0,1.0
2824,0.3037124276161194,8.436877493256588e-22,OFFLOADED,1.0,No,1.0,1.0,1.0
2825,0.8202510476112366,0.9487078564505554,ACCEPTED,0.0,Yes,0.0,0.0,0.0
2826,0.8170886635780334,0.9472814318830995,ACCEPTED,1.0,No,1.0,1.0,1.0
2827,0.34923332929611206,2.6090551854726822e-14,OFFLOADED,1.0,No,1.0,1.0,1.0
2828,0.5074765682220459,0.00016008878888112185,OFFLOADED,0.0,Yes,0.0,0.0,0.0
2829,0.2658933103084564,4.642249979007429e-36,OFFLOADED,1.0,No,1.0,0.0,0.0
2830,0.2818121314048767,3.8629059233792343e-29,OFFLOADED,1.0,No,0.0,0.0,1.0
2831,0.2761603891849518,1.7235600102639524e-31,OFFLOADED,1.0,No,1.0,1.0,1.0
2832,0.26865652203559875,1.1812899121549897e-34,OFFLOADED,1.0,No,0.0,0.0,1.0
2833,0.2569480538368225,1.0781177422834039e-41,OFFLOADED,1.0,No,1.0,1.0,1.0
2834,0.3060222566127777,3.550174311407026e-21,OFFLOADED,1.0,No,1.0,1.0,0.0
2835,0.6127349138259888,0.030378121595799848,OFFLOADED,0.0,Yes,0.0,0.0,0.0
2836,0.2505924105644226,1.0335197477161656e-45,OFFLOADED,1.0,No,1.0,1.0,1.0
2837,0.47683700919151306,1.7692739028465543e-05,OFFLOADED,1.0,No,1.0,1.0,0.0
2838,0.9384981393814087,0.9998795729792699,ACCEPTED,1.0,No,1.0,1.0,1.0
2839,0.29048773646354675,5.857555404829468e-26,OFFLOADED,1.0,No,1.0,1.0,1.0
2840,0.5247215628623962,0.0003836472413784632,OFFLOADED,1.0,No,1.0,0.0,0.0
2841,0.26123327016830444,1.1111451676367807e-38,OFFLOADED,1.0,No,1.0,1.0,1.0
2842,0.874474823474884,0.9973969699586033,ACCEPTED,0.0,Yes,0.0,0.0,0.0
2843,0.26454591751098633,6.831282825388522e-37,OFFLOADED,1.0,No,1.0,1.0,1.0
2844,0.3257528841495514,3.7835869524093867e-17,OFFLOADED,1.0,No,1.0,0.0,0.0
2845,0.2581138610839844,5.470630692601241e-41,OFFLOADED,1.0,No,1.0,1.0,1.0
2846,0.33471447229385376,1.3289253974379546e-15,OFFLOADED,1.0,No,1.0,1.0,1.0
2847,0.253255695104599,4.9368289280458253e-45,OFFLOADED,1.0,No,1.0,1.0,1.0
2848,0.8367180228233337,0.9695825521190101,ACCEPTED,0.0,Yes,0.0,0.0,0.0
2849,0.29495924711227417,1.1827054470758358e-24,OFFLOADED,1.0,No,1.0,1.0,1.0
2850,0.258737176656723,1.1384166847085234e-40,OFFLOADED,1.0,No,1.0,1.0,1.0
2851,0.506182849407196,0.00015761430685855697,OFFLOADED,1.0,No,1.0,1.0,1.0
2852,0.26022177934646606,1.1177147133568634e-39,OFFLOADED,1.0,No,1.0,1.0,0.0
2853,0.37901774048805237,2.242901235222801e-11,OFFLOADED,1.0,No,1.0,1.0,1.0
2854,0.8907907009124756,0.999079892267921,ACCEPTED,1.0,No,1.0,1.0,1.0
2855,0.3580942153930664,2.1177619113197996e-13,OFFLOADED,1.0,No,1.0,0.0,0.0
2856,0.0,0.0,OFFLOADED,0.0,Yes,0.0,0.0,0.0
2857,0.4156494736671448,2.010669138187065e-08,OFFLOADED,1.0,No,1.0,1.0,1.0
2858,0.4488298296928406,1.0655555617482264e-06,OFFLOADED,1.0,No,1.0,1.0,1.0
2859,0.8923914432525635,0.999114319400106,ACCEPTED,0.0,Yes,0.0,0.0,0.0
2860,0.2546326220035553,3.47770621485495e-44,OFFLOADED,1.0,No,1.0,1.0,1.0
2861,0.5080879330635071,0.00016460454482950836,OFFLOADED,0.0,Yes,0.0,0.0,0.0
2862,0.2576534152030945,1.533722784781337e-41,OFFLOADED,1.0,No,1.0,0.0,0.0
2863,0.3123548924922943,9.535074757505881e-20,OFFLOADED,1.0,No,1.0,0.0,0.0
2864,0.2648361623287201,5.8764789719654416e-37,OFFLOADED,1.0,No,1.0,0.0,0.0
2865,0.2527698874473572,1.0773446389217332e-45,OFFLOADED,1.0,No,1.0,1.0,1.0
2866,0.2597758173942566,3.788551826663913e-40,OFFLOADED,1.0,No,1.0,1.0,1.0
2867,0.25627291202545166,7.818797971765779e-43,OFFLOADED,1.0,No,1.0,1.0,1.0
2868,0.28291720151901245,5.787813672882717e-29,OFFLOADED,1.0,No,0.0,1.0,1.0
2869,0.8319326043128967,0.9656107858594575,ACCEPTED,0.0,Yes,0.0,0.0,0.0
2870,0.36395689845085144,7.63595258447802e-13,OFFLOADED,1.0,No,1.0,0.0,0.0
2871,0.6305554509162903,0.06822195518551723,OFFLOADED,0.0,Yes,0.0,0.0,0.0
2872,0.2943550944328308,5.576188774898474e-25,OFFLOADED,1.0,No,1.0,1.0,1.0
2873,0.8144962191581726,0.9443294602033541,ACCEPTED,0.0,Yes,0.0,0.0,0.0
2874,0.2957928478717804,1.372024635351086e-24,OFFLOADED,1.0,No,1.0,1.0,1.0
2875,0.5143795013427734,0.00023994799484019662,OFFLOADED,1.0,No,1.0,1.0,1.0
2876,0.0,0.0,OFFLOADED,0.0,Yes,0.0,0.0,0.0
2877,0.30583956837654114,1.7869782345921393e-21,OFFLOADED,1.0,No,1.0,1.0,1.0
2878,0.616599977016449,0.04018099610138126,OFFLOADED,1.0,No,1.0,1.0,1.0
2879,0.9529621005058289,0.9999340119905346,ACCEPTED,0.0,Yes,0.0,0.0,0.0
2880,0.3723420798778534,4.564122279311548e-12,OFFLOADED,1.0,No,1.0,1.0,1.0
2881,0.2526380717754364,4.683895710134998e-46,OFFLOADED,1.0,No,1.0,1.0,1.0
2882,0.300454705953598,3.3499223344925504e-23,OFFLOADED,1.0,No,1.0,1.0,1.0
2883,0.32500967383384705,1.604940771734574e-17,OFFLOADED,1.0,No,1.0,1.0,1.0
2884,0.2687831521034241,4.201633584468906e-35,OFFLOADED,1.0,No,0.0,0.0,1.0
2885,0.31600838899612427,4.35891453388032e-19,OFFLOADED,1.0,No,1.0,1.0,1.0
2886,0.0,0.0,OFFLOADED,0.0,Yes,0.0,0.0,0.0
2887,0.2604975402355194,7.096479717769108e-40,OFFLOADED,1.0,No,0.0,1.0,1.0
2888,0.28470316529273987,1.3595149816209274e-28,OFFLOADED,1.0,No,1.0,1.0,1.0
2889,0.6817985773086548,0.2773375587658576,OFFLOADED,1.0,No,1.0,1.0,1.0
2890,0.34680649638175964,1.0020321681423826e-14,OFFLOADED,1.0,No,1.0,1.0,0.0
2891,0.0,0.0,OFFLOADED,0.0,Yes,0.0,0.0,0.0
2892,0.2571060359477997,1.8717685384628805e-42,OFFLOADED,1.0,No,1.0,1.0,1.0
2893,0.2543630003929138,6.742906460010485e-45,OFFLOADED,1.0,No,1.0,0.0,0.0
2894,0.2818729877471924,9.683028855551355e-30,OFFLOADED,1.0,No,1.0,0.0,0.0
2895,0.28188836574554443,9.271307451260591e-30,OFFLOADED,1.0,No,1.0,1.0,1.0
2896,0.3226756155490875,4.56667875010163e-18,OFFLOADED,1.0,No,1.0,1.0,0.0
2897,0.3302554488182068,1.6471298800675525e-16,OFFLOADED,1.0,No,1.0,1.0,0.0
2898,0.9341960549354553,0.9998846870557643,ACCEPTED,0.0,Yes,0.0,0.0,0.0
2899,0.8499283194541931,0.9875011870047415,ACCEPTED,0.0,Yes,0.0,0.0,0.0
2900,0.32985010743141174,1.2727258655573406e-16,OFFLOADED,1.0,No,1.0,0.0,0.0
2901,0.2581004202365875,8.134252522808643e-42,OFFLOADED,1.0,No,1.0,1.0,1.0
2902,0.2766660749912262,4.741181299050715e-32,OFFLOADED,1.0,No,0.0,1.0,1.0
2903,0.25839754939079285,1.1909792086891432e-41,OFFLOADED,1.0,No,1.0,1.0,1.0
2904,0.7016619443893433,0.4151344630448813,OFFLOADED,0.0,Yes,0.0,0.0,0.0
2905,0.8936823010444641,0.9993665336078286,ACCEPTED,0.0,Yes,0.0,0.0,0.0
2906,0.28374382853507996,4.902119370338479e-29,OFFLOADED,1.0,No,1.0,1.0,1.0
2907,0.9277596473693848,0.9998835103236109,ACCEPTED,1.0,No,1.0,1.0,1.0
2908,0.25799375772476196,5.638045786634071e-42,OFFLOADED,1.0,No,1.0,1.0,1.0
2909,0.2672659754753113,2.9189959081064134e-36,OFFLOADED,1.0,No,1.0,1.0,1.0
2910,0.2601677477359772,1.8807286797453986e-40,OFFLOADED,1.0,No,1.0,0.0,0.0
2911,0.49373191595077515,7.137861478668856e-05,OFFLOADED,0.0,Yes,0.0,0.0,0.0
2912,0.40671485662460327,4.20519934582145e-09,OFFLOADED,1.0,No,1.0,0.0,0.0
2913,0.48218777775764465,2.689374533682092e-05,OFFLOADED,0.0,Yes,0.0,0.0,0.0
2914,0.2501158118247986,4.928570107471998e-47,OFFLOADED,1.0,No,1.0,1.0,1.0
2915,0.2734223008155823,3.124741095326415e-33,OFFLOADED,1.0,No,1.0,1.0,1.0
2916,0.927463710308075,0.9998754196663113,ACCEPTED,0.0,Yes,0.0,0.0,0.0
2917,0.3846374750137329,7.193331376873345e-11,OFFLOADED,1.0,No,1.0,1.0,1.0
2918,0.9253824949264526,0.9998731113723408,ACCEPTED,1.0,No,1.0,1.0,1.0
2919,0.31840652227401733,8.722195710910585e-19,OFFLOADED,1.0,No,1.0,1.0,1.0
2920,0.27287113666534424,1.460488423902159e-33,OFFLOADED,1.0,No,1.0,1.0,1.0
2921,0.2632311284542084,2.028340120922292e-38,OFFLOADED,1.0,No,1.0,1.0,1.0
2922,0.33003050088882446,1.3590305738214476e-16,OFFLOADED,1.0,No,1.0,1.0,0.0
2923,0.35520806908607483,7.874951240184827e-14,OFFLOADED,1.0,No,0.0,1.0,1.0
2924,0.2576697766780853,1.882248601998628e-42,OFFLOADED,1.0,No,1.0,1.0,1.0
2925,0.31479305028915405,1.4989080247972195e-19,OFFLOADED,0.0,Yes,0.0,0.0,0.0
2926,0.7001081109046936,0.41747516805580864,OFFLOADED,0.0,Yes,0.0,0.0,0.0
2927,0.4840683341026306,3.481011419598325e-05,OFFLOADED,1.0,No,0.0,1.0,1.0
2928,0.4494444727897644,1.1673733167987432e-06,OFFLOADED,1.0,No,1.0,1.0,1.0
2929,0.9307604432106018,0.9998900279761639,ACCEPTED,0.0,Yes,0.0,0.0,0.0
2930,0.2820906937122345,7.155891199971178e-30,OFFLOADED,1.0,No,1.0,1.0,1.0
2931,0.40055015683174133,1.464657527262942e-09,OFFLOADED,1.0,No,1.0,1.0,0.0
2932,0.2964426875114441,7.46279910869963e-25,OFFLOADED,1.0,No,1.0,0.0,0.0
2933,0.2768756151199341,3.7434381061672107e-32,OFFLOADED,1.0,No,1.0,1.0,1.0
2934,0.34747132658958435,9.118048266679343e-15,OFFLOADED,1.0,No,0.0,1.0,1.0
2935,0.30103692412376404,2.629501293204341e-23,OFFLOADED,1.0,No,1.0,0.0,0.0
2936,0.5486363172531128,0.0016153880634923754,OFFLOADED,1.0,No,1.0,1.0,1.0
2937,0.4785619378089905,1.8341353688042398e-05,OFFLOADED,1.0,No,1.0,0.0,0.0
2938,0.2823190987110138,6.115812093810247e-30,OFFLOADED,1.0,No,1.0,0.0,0.0
2939,0.278372198343277,1.3881330432438385e-31,OFFLOADED,1.0,No,1.0,1.0,1.0
2940,0.6796430945396423,0.2680471621352475,ACCEPTED,0.0,Yes,0.0,0.0,0.0
2941,0.2867526412010193,3.422407558811127e-28,OFFLOADED,1.0,No,1.0,1.0,1.0
2942,0.9185160994529724,0.9998427283835805,ACCEPTED,1.0,No,1.0,1.0,1.0
2943,0.26452985405921936,4.316918588573798e-38,OFFLOADED,1.0,No,1.0,1.0,1.0
2944,0.26240718364715576,2.979496438728921e-39,OFFLOADED,1.0,No,1.0,0.0,0.0
2945,0.3462480306625366,6.342562534944129e-15,OFFLOADED,1.0,No,1.0,1.0,1.0
2946,0.31584879755973816,1.8663350407376674e-19,OFFLOADED,1.0,No,1.0,1.0,1.0
2947,0.31019914150238037,9.47589538382471e-21,OFFLOADED,0.0,Yes,0.0,0.0,0.0
2948,0.7597053647041321,0.7976754694787387,ACCEPTED,0.0,Yes,0.0,0.0,0.0
2949,0.2603946030139923,9.087827730588449e-41,OFFLOADED,1.0,No,1.0,1.0,1.0
2950,0.41935834288597107,3.0312313115973386e-08,OFFLOADED,1.0,No,1.0,1.0,1.0
2951,0.774232804775238,0.8566988955536957,ACCEPTED,0.0,Yes,0.0,0.0,0.0
2952,0.8698321580886841,0.9976770063784902,ACCEPTED,1.0,No,1.0,1.0,1.0
2953,0.6929482221603394,0.39140577153234046,OFFLOADED,0.0,Yes,0.0,0.0,0.0
2954,0.2507361173629761,1.242761889492798e-47,OFFLOADED,1.0,No,1.0,1.0,1.0
2955,0.9362282752990723,0.9999162186009869,ACCEPTED,0.0,Yes,0.0,0.0,0.0
2956,0.2694430351257324,1.8145761007593645e-35,OFFLOADED,1.0,No,0.0,1.0,0.0
2957,0.6224549412727356,0.05526950423742732,OFFLOADED,0.0,Yes,0.0,0.0,0.0
2958,0.27888229489326477,2.3763765307334924e-31,OFFLOADED,1.0,No,0.0,1.0,1.0
2959,0.7165628671646118,0.5780933498801551,ACCEPTED,0.0,Yes,0.0,0.0,0.0
2960,0.2693067491054535,1.533842118098003e-35,OFFLOADED,1.0,No,1.0,1.0,1.0
2961,0.27429383993148804,2.6692639500126432e-33,OFFLOADED,1.0,No,1.0,0.0,0.0
2962,0.8503624796867371,0.9907298162994858,ACCEPTED,0.0,Yes,0.0,0.0,0.0
2963,0.5191273093223572,0.00030524280494234374,OFFLOADED,0.0,Yes,0.0,0.0,0.0
2964,0.260718435049057,1.7267834801176452e-40,OFFLOADED,1.0,No,0.0,1.0,1.0
2965,0.0,0.0,OFFLOADED,0.0,Yes,0.0,0.0,0.0
2966,0.34148120880126953,3.0889051860183595e-15,OFFLOADED,1.0,No,1.0,1.0,1.0
2967,0.9085793495178223,0.999801188530868,ACCEPTED,0.0,Yes,0.0,0.0,0.0
2968,0.27612802386283875,1.1570508404083454e-32,OFFLOADED,1.0,No,1.0,1.0,1.0
2969,0.4764738082885742,1.742643800268431e-05,OFFLOADED,1.0,No,1.0,1.0,1.0
2970,0.6235311031341553,0.06271111219989722,OFFLOADED,1.0,No,1.0,0.0,0.0
2971,0.8872182965278625,0.9992553687425036,ACCEPTED,0.0,Yes,0.0,0.0,0.0
2972,0.27218762040138245,2.378874050823823e-34,OFFLOADED,1.0,No,1.0,1.0,1.0
2973,0.5419132709503174,0.0011536556207535223,OFFLOADED,0.0,Yes,0.0,0.0,0.0
2974,0.8238646388053894,0.9682479871922732,ACCEPTED,0.0,Yes,0.0,0.0,0.0
2975,0.3186315596103668,5.771090326088352e-19,OFFLOADED,1.0,No,1.0,1.0,1.0
2976,0.5729418992996216,0.0059669242701500145,OFFLOADED,1.0,No,1.0,1.0,0.0
2977,0.27235203981399536,2.590642291905498e-34,OFFLOADED,1.0,No,1.0,1.0,1.0
2978,0.4936513900756836,8.553588303296511e-05,OFFLOADED,1.0,No,1.0,1.0,1.0
2979,0.6888415217399597,0.38160305173788567,OFFLOADED,0.0,Yes,0.0,0.0,0.0
2980,0.2584390938282013,1.6738381026386374e-42,OFFLOADED,1.0,No,1.0,1.0,1.0
2981,0.4843546450138092,3.520880134465227e-05,OFFLOADED,1.0,No,1.0,1.0,1.0
2982,0.29904112219810486,3.1832904101781362e-24,OFFLOADED,1.0,No,1.0,1.0,1.0
2983,0.28852522373199463,1.164783960720528e-27,OFFLOADED,1.0,No,1.0,0.0,0.0
2984,0.2778209447860718,4.415592232612773e-32,OFFLOADED,1.0,No,1.0,1.0,1.0
2985,0.25724637508392334,1.3911751248434913e-43,OFFLOADED,1.0,No,1.0,1.0,0.0
2986,0.3201688826084137,8.287852901450374e-19,OFFLOADED,1.0,No,0.0,1.0,1.0
2987,0.30129438638687134,2.069486598939154e-23,OFFLOADED,1.0,No,1.0,1.0,1.0
2988,0.2873938977718353,3.8525813094884445e-28,OFFLOADED,1.0,No,1.0,1.0,1.0
2989,0.264424592256546,1.3214157573128786e-38,OFFLOADED,1.0,No,1.0,1.0,1.0
2990,0.46648991107940674,5.274151150245178e-06,OFFLOADED,1.0,No,1.0,1.0,0.0
2991,0.8419433236122131,0.9860857341671178,ACCEPTED,1.0,No,1.0,1.0,0.0
2992,0.26697584986686707,2.6350786780249175e-37,OFFLOADED,1.0,No,0.0,1.0,0.0
2993,0.3386510908603668,1.25809482186071e-15,OFFLOADED,1.0,No,1.0,0.0,0.0
2994,0.42648380994796753,8.25613514492025e-08,OFFLOADED,1.0,No,1.0,1.0,1.0
2995,0.5323278903961182,0.0006351487371814532,OFFLOADED,1.0,No,1.0,1.0,1.0
2996,0.3106801211833954,8.372358959605766e-21,OFFLOADED,1.0,No,1.0,0.0,0.0
2997,0.33094698190689087,9.966320535305644e-17,OFFLOADED,1.0,No,1.0,1.0,1.0
2998,0.30392682552337646,1.07848873651983e-22,OFFLOADED,1.0,No,0.0,1.0,1.0
2999,0.9262691140174866,0.9999097867701857,ACCEPTED,0.0,Yes,0.0,0.0,0.0
3000,0.8611716628074646,0.9959572604443754,ACCEPTED,1.0,No,1.0,1.0,1.0
3001,0.2739807665348053,6.417728875545983e-34,OFFLOADED,1.0,No,1.0,1.0,1.0
